CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;18;8;11;11;9;14;18;5;2;1;10;981;22;44,59
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;13;5;7;6;7;9;11;3;2;0;0;580;15;38,67
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;13;3;5;5;13;8;11;7;1;5;9;733;18;40,72
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;8;5;9;9;9;10;8;5;1;2;5;647;16;40,44
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;20;4;5;6;10;11;16;4;0;0;2;722;23;31,39
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;4;0;0;0;0;0;1;0;0;0;0;49;4;12,25
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;19;8;10;9;9;10;18;3;3;1;12;937;25;37,48
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;18;8;10;10;8;12;16;7;5;2;0;882;21;42,00
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;13;6;6;6;9;10;10;6;2;1;9;715;16;44,69
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;5;4;6;6;5;6;5;2;2;1;2;401;10;40,10
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;23;5;7;7;13;12;19;6;1;0;3;887;27;32,85
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;1;0;0;0;0;1;0;0;0;0;0;19;2;9,50
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;24;9;11;10;13;11;21;4;8;4;13;1176;30;39,20
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;20;10;11;10;9;12;17;7;7;5;1;1001;24;41,71
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;17;7;8;10;10;10;12;10;3;2;11;917;21;43,67
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;8;6;9;9;8;9;8;3;5;5;5;683;14;48,79
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;24;7;9;8;15;12;21;7;1;2;2;996;27;36,89
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;1;0;0;0;0;1;0;0;0;0;0;19;2;9,50
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;21;8;8;8;14;8;17;3;4;2;10;948;27;35,11
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;17;7;8;7;10;10;14;6;5;6;1;836;21;39,81
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;17;9;13;14;15;10;12;11;4;4;12;1106;21;52,67
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;8;5;8;8;7;9;6;5;5;6;5;656;14;46,86
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;27;7;11;11;16;14;24;7;2;4;8;1206;30;40,20
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;13;0;0;0;4;7;7;2;0;1;7;382;15;25,47
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;24;8;9;9;19;12;19;2;4;4;11;1113;31;35,90
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;17;5;5;4;9;6;16;3;2;5;1;674;21;32,10
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;17;10;13;13;17;10;13;9;7;5;12;1151;21;54,81
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;10;4;6;6;8;7;7;4;4;4;5;595;13;45,77
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;26;7;9;9;15;11;24;6;3;8;12;1196;31;38,58
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;15;2;2;1;5;8;9;3;0;1;8;501;15;33,40
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;25;7;11;10;16;13;20;2;2;1;10;1078;31;34,77
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;17;4;5;6;5;7;16;3;2;3;3;656;19;34,53
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;17;10;11;11;16;10;12;9;5;6;12;1088;21;51,81
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;10;3;5;5;6;6;7;3;3;4;5;523;12;43,58
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;24;6;9;9;14;13;21;3;3;6;13;1113;29;38,38
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;19;4;3;3;7;14;13;5;0;3;9;739;20;36,95
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;23;7;12;11;16;15;20;3;6;2;11;1157;31;37,32
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;15;3;6;7;7;4;13;1;1;2;2;564;18;31,33
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;16;7;8;9;15;10;11;8;6;5;13;988;19;52,00
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;11;4;5;5;5;5;6;4;2;4;6;524;14;37,43
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;22;5;8;7;13;12;20;4;2;5;11;1003;26;38,58
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;19;5;5;4;9;14;13;5;0;2;9;784;20;39,20
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;27;11;16;15;23;22;23;4;7;7;13;1539;35;43,97
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;17;5;9;8;10;7;15;3;2;1;2;728;20;36,40
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;16;8;11;13;16;11;11;7;7;3;11;1042;19;54,84
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;12;3;5;5;6;5;7;3;3;4;7;552;17;32,47
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;23;7;11;11;13;13;21;6;2;2;10;1094;27;40,52
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;21;6;9;8;17;16;15;5;0;2;8;984;24;41,00
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;24;9;15;15;20;17;18;2;4;3;9;1248;32;39,00
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;19;6;10;9;11;7;16;6;2;3;2;838;21;39,90
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;15;9;10;10;13;11;13;5;6;1;11;951;18;52,83
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;13;3;5;5;6;4;8;3;2;3;7;544;17;32,00
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;22;6;10;10;11;15;19;5;1;0;10;1003;26;38,58
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;23;12;11;11;16;15;18;8;5;3;12;1229;25;49,16
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;22;10;17;17;21;17;16;6;6;3;10;1327;31;42,81
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;23;7;11;10;12;9;21;7;4;3;5;1031;25;41,24
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;18;8;10;10;12;10;16;4;4;5;11;990;19;52,11
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;19;3;5;6;9;4;12;2;2;1;10;676;20;33,80
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;22;10;14;15;16;15;19;6;3;3;10;1219;26;46,88
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;23;12;14;13;17;15;19;9;9;2;16;1364;25;54,56
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;23;12;17;16;19;18;17;7;5;5;9;1355;30;45,17
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;23;8;12;11;9;10;20;8;5;1;5;1031;25;41,24
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;19;9;10;10;12;10;17;4;4;6;11;1027;20;51,35
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;17;3;5;6;8;3;11;2;1;1;10;620;19;32,63
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;26;11;17;18;18;17;21;7;4;6;13;1448;32;45,25
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;21;12;13;12;18;13;19;8;10;6;16;1353;23;58,83
0257184;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;0002096307;URBANA 2;eSF;Acrelândia;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;23;13;16;14;18;17;17;7;10;5;8;1355;28;48,39
3393984;UNIDADE DE SAUDE DA FAMILIA RICARDO MONTEIRO ROLA;CENTRO DE SAUDE/UNIDADE BASICA;0000004324;URBANA 2;eSF;Acrelândia;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;24;11;14;13;10;15;20;8;5;1;6;1167;26;44,88
3382745;UNIDADE DE SAUDE DA FAMILIA CICERO BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;0000004316;CICERO BATISTA;eSF;Acrelândia;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;17;7;7;6;10;9;15;2;5;4;9;836;18;46,44
5403669;UNIDADE DE SAUDE DA FAMILIA REDENCAO;CENTRO DE SAUDE/UNIDADE BASICA;0000004340;REDENCAO;eSF;Acrelândia;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;17;4;8;8;8;6;10;2;2;3;10;719;19;37,84
3006166;UNIDADE DE SAUDE DA FAMILIA NORTON VITORINO BOHEN;CENTRO DE SAUDE/UNIDADE BASICA;0000004294;URBANA;eSF;Acrelândia;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;25;12;19;18;19;19;20;10;6;8;14;1555;33;47,12
3638685;UNIDADE DE SAUDE DA FAMILIA JOAO DANIEL DAMASCENO;CENTRO DE SAUDE/UNIDADE BASICA;0000004332;JOAO DANIEL DAMASCENO;eSF;Acrelândia;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;16;8;9;9;13;10;14;8;6;5;14;1024;17;60,24
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Janeiro;Cuidado com a Gestante e Puérpera;27;9;13;12;16;19;4;13;3;8;21;1332;36;37,00
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Janeiro;Cuidado com a Gestante e Puérpera;21;8;9;9;13;13;14;10;5;6;11;1092;27;40,44
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Janeiro;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Janeiro;Cuidado com a Gestante e Puérpera;26;10;13;14;21;21;20;13;6;3;29;1610;39;41,28
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Janeiro;Cuidado com a Gestante e Puérpera;1;0;0;0;0;1;0;0;0;0;1;46;1;46,00
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Fevereiro;Cuidado com a Gestante e Puérpera;23;11;13;10;12;16;5;11;1;4;17;1130;27;41,85
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Fevereiro;Cuidado com a Gestante e Puérpera;22;8;8;8;13;11;18;7;4;4;14;1075;26;41,35
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Fevereiro;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
7436440;UNIDADE BASICA DE SAUDE GILDO FERREIRA DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0001514849;GILDO FERREIRA DA SILVA;eSF;Assis Brasil;Alto Acre;Fevereiro;Cuidado com a Gestante e Puérpera;32;11;15;16;20;23;24;14;4;3;28;1742;42;41,48
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0002335778;EAP TEREZINHA;eAP;Assis Brasil;Alto Acre;Fevereiro;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
2003066;UNIDADE BASICA DE SAUDE TEREZINHA BATISTA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;0000004359;TEREZINHA BATISTA DOS SANTOS;eSF;Assis Brasil;Alto Acre;Março;Cuidado com a Gestante e Puérpera;23;9;14;11;12;15;6;9;1;4;16;1103;27;40,85
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0000004367;ANTONIO ALVES CAVALCANTE;eSF;Assis Brasil;Alto Acre;Março;Cuidado com a Gestante e Puérpera;25;9;9;8;18;13;20;9;6;5;19;1294;29;44,62
3797554;UNIDADE BASICA DE SAUDE ANTONIO ALVES CAVALCANTE;CENTRO DE SAUDE/UNIDADE BASICA;0002335751;EAP ANTONIO ALVES;eAP;Assis Brasil;Alto Acre;Março;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00
